,City,Content_clean,comp_score,topic,topic label
10525,Marsannay-La-Cote,pro sympa,neutre,2,personnel
10529,Chennevieres Sur Marne,casto men lasse attention bien comparer avant dy acheter quelques chose,neutre,0,rayonnage
10530,Perpignan,cour matériaux nespérez surtout daide conseil concernant produit lieu stockage allez être déçu,neutre,2,personnel
10537,Poitiers,bon magasin bricolage caissières très bien magasin très difficile davoir renseignement manque personnel plus motivation très déçu,neutre,2,personnel
10540,Aix En Provence,super magasin jétais bien renseigné,neutre,2,personnel
10543,Merignac,nouveau magasin connaissais jy retournerai volontiers los prochains travaux,neutre,2,personnel
10548,Annecy,très bien peu petit,neutre,0,rayonnage
10549,Frejus,manque toujours quelque chose alors direction frejus top,neutre,2,personnel
10553,Antibes,service réponse grande qualité hyper rapide quelques minute chnager rendezvous,neutre,2,personnel
10556,St Martin D'Heres,magasin bien fournie faudra trop compté vendeurs plupart ny connaissent grand chose,neutre,0,rayonnage
10561,Feytiat,magasin choix prix trop haut dommage,neutre,1,large choix
10562,Angouleme,beaucoup choix stock,neutre,1,large choix
10563,Pierrelaye,manque choix tablettes,neutre,1,large choix
10573,Jouy Aux Arches,service client sav top,neutre,2,personnel
10578,L'Union,tout pout tous,neutre,0,rayonnage
10583,Antibes,bn,neutre,0,rayonnage
10584,Fleury Sur Orne,comme autres,neutre,0,rayonnage
10585,Chennevieres Sur Marne,correct,neutre,2,personnel
10586,Paris 18,super pratique rénovation,neutre,2,personnel
10589,St Nazaire,très lécoute viennent vers renseigner nest ca chez castorama île france contraire évitent,neutre,2,personnel
10591,Dunkerque,dire jy trouve quasiment tout jai besoin cest jattend genre magasin bricolage grand format,neutre,2,personnel
10592,Le Cannet,bricoleur,neutre,2,personnel
10596,Antibes,magasin sympz,neutre,2,personnel
10598,Fresnes,bien,neutre,0,rayonnage
10599,Vandoeuvre Les Nancy,ny a jamais jai besoin rabat chez concurrent,neutre,2,personnel
10600,Bèziers,rangement rayon parfois peu fouillis vendeurs assez disponible rattrape,neutre,2,personnel
10602,Roanne,personnel serviable toujours choix bricoler budget quand conséquent car seul grand magasin bricolage roanne donc peu monopole concurrence,neutre,1,large choix
10609,Anglet,personnel écoute,neutre,2,personnel
10610,Chambray Les Tours,super accueil magasin castorama,neutre,2,personnel
10617,Melun,très bien,neutre,0,rayonnage
10624,Brest,très bien,neutre,0,rayonnage
10628,La Seyne Sur Mer,cest peu bordel moment transfert rayon matériaux lextérieur cela va durer pense,neutre,2,personnel
10630,Creteil,signalétique très bien fait rapport dautres marque magasin,neutre,0,rayonnage
10631,Chambray Les Tours,très bien répond attentes,neutre,0,rayonnage
10632,Herouville St Clair,tout quil faut bricoler,neutre,2,personnel
10634,Kingersheim,rapide sympa,neutre,2,personnel
10639,Bèziers,merci castorama beziers super soldes fady dommage super soldes concernent tous rayon,neutre,2,personnel
10649,Vigneux Sur Seine,bien situé très pratique,neutre,0,rayonnage
10652,Paris 18,attention nachetez cuisine car ca problème minime daprès installationcastorama absent complètement,neutre,2,personnel
10655,Villabè,,neutre,0,rayonnage
10659,Lescar,bcp choix personnel très sympa,neutre,1,large choix
10660,Brest,bom parque para passar fim semana,neutre,2,personnel
10666,Paris 20,prix hallucinants 15 5 litre vinaigre 4 euro tasseau etc etc fuyez pauvre fou,neutre,2,personnel
10668,Chennevieres Sur Marne,très bien,neutre,0,rayonnage
10669,Lescar,personnel très sympathique disponible,neutre,2,personnel
10671,Herouville St Clair,magasin bricolage comme autres,neutre,2,personnel
10675,Viriat,super accueil,neutre,2,personnel
10687,Paris 15,нормальный магазин что надо найдёте,neutre,2,personnel
10690,Cormeilles En Parisis,partie chercher chaperon gris anthracite stock site 76 total arrivé magasin ny aucun stock nest donc mi jour merci balade inutile,neutre,2,personnel
10694,Aytre,a fréquenter régulièrement promos soldes show room renouvelé,neutre,1,large choix
10702,Lescar,sav accueil top,neutre,2,personnel
10715,Herouville St Clair,magasin retirer grande rue donc peu difficile trouver organisation rayon peu spécial pat rapport autres castorama côtoie,neutre,2,personnel
10718,Henin Beaumont,grand magasin entretenu décoré personnel sympathique nombre insuffisant,neutre,2,personnel
10721,Le Cannet,assez vendeur conseils,neutre,2,personnel
10726,Villenave D'Ornon,grande déconvenue aujourdhui chez castorama villenave dornon arrêtés demander renseignement vendeurs poste vers rayon électricité câble deux femmes homme attendons devant regard bonjour pleine discussion agacés situation partis fini trouver cherchions autre chose demander arrêtés nouveau poste deux femmes toujours pleine conversation autre homme elles arrivés devant lançons grand fort bonjour vendeur a entendu a renseigné deux vendeuses elles nont encore fois tourné tête dit bonjour toujours plongées leurs discussion cher manager rh castorama sachez payez salariés discuter samedi après midi solde si souhaitez optimiser coûts entreprise jai solution masse salariale représente plus grosse charge dune entreprise si nest plus grande,neutre,1,large choix
10728,Vigneux Sur Seine,personnel très disponible renseignements magasin caisse,neutre,2,personnel
10731,Creteil,magasin peu désuet mérite peu travaux daménagement paradoxalement,neutre,2,personnel
10732,Gonfreville L'Orcher,très content castorama,neutre,2,personnel
10733,La Garde,voir porte garage,neutre,1,large choix
10736,Villemomble,magasin moyen beaucoup bazar temp période soldes,neutre,1,large choix
10737,Chambray Les Tours,alliance exelent vendeur conseiller matériels,neutre,2,personnel
10738,Chambery,magasin chambéry plus grand celui dannecy my rendu aujourdhui acheter module dressing font pub partout nouvelle gamme nont rien stock ça commence bien jai coup jen profité acheter tablette chêne déjà vendue chère qualité tablettes fendues bois noirci choc angle faut retourner tout rayon trouver tablette correcte jai demandé découpe rentrant maison rends compte quil manque 5mm largeur demandée jessaye joindre depuis 1h super boite vocale passer moins temp traiter réclamations,neutre,2,personnel
10740,Bèziers,super animateur venez faire soldes plein store 70 remise,neutre,2,personnel
10741,La Seyne Sur Mer,personne renseigner cherche sans aide fait nai rien acheter partie chez concurrents,neutre,2,personnel
10746,Rillieux La Pape,imperméable,neutre,0,rayonnage
10748,Aix En Provence,lamentable passe expérience désastreuse location véhicule parler dernier achat acheté store vénitien magasin a retour déballé avéré taille bonne remballé produit mieux pouvais agissait emballage plastique ramené magasin celui ci a refusé procéder échange alors produit comme neuf sou prétexte emballage ouvert comment pu déballer produit sans déchirer emballage puisque plastique démarche très peu commerçante dernière visite magasin,neutre,2,personnel
10750,Roissy En France,bien,neutre,0,rayonnage
10751,La Seyne Sur Mer,grand merci meryl conseils gentillesse plan future cuisine surtout patience beaucoup professionnalisme concentration bruit infernal encore merci,neutre,1,large choix
10753,Paris 20,beaucoup détages vendeurs toujours très disponiblesdommagepour centre 2 nation,neutre,1,large choix
10758,Orvault,magasin bricolage mal choix,neutre,1,large choix
10768,St Martin D'Heres,bien choix,neutre,1,large choix
10771,Dardilly,super personnel tjs lécoute,neutre,2,personnel
10773,Dardilly,mal bricolo dimanche,neutre,1,large choix
10781,Vitrolles,bien rangé peu vendeurs,neutre,0,rayonnage
10784,Jouy Aux Arches,jaime bien magasin faut chercher là conseils assez service,neutre,0,rayonnage
10786,Merignac,attente téléphone 7minutes rien raccroché très déçu,neutre,2,personnel
10791,Perpignan,ça va,neutre,0,rayonnage
10792,Perpignan,trouve tous,neutre,2,personnel
10795,Nantes,arrive 10h a aucun vendeur tous réunion magasin plus grand a moins produit,neutre,2,personnel
10797,Besancon,bien,neutre,0,rayonnage
10799,Cormeilles En Parisis,très bien rangé parking juste devant conseillers lécoute,neutre,0,rayonnage
10803,Villenave D'Ornon,personnel sympathique tout ca vendeur jai affaire,neutre,2,personnel
10808,Les Ulis,trouve nouveau magasin castorama très clair bien agencé personnel particulièrement aimable gâche rien,neutre,2,personnel
10814,Olivet,magasin casto comme autres ni plus cher ni moins cher lensemble comparé dautres enseignes,neutre,2,personnel
10820,Melun,cest casto quoi,neutre,2,personnel
10824,Paris 15,castorama classique,neutre,2,personnel
10827,Blagnac,bof vrai présentation certains article choix niveau porte intérieurs porte galandage,neutre,1,large choix
10836,Terville,bien renseigné personnel trouver lon cherche,neutre,0,rayonnage
10839,Antibes,bien pe long,neutre,0,rayonnage
10844,Paris 18,scruffy,neutre,0,rayonnage
10845,Antibes,trop détages tout quil faut,neutre,2,personnel
10846,Melesse,période soldes totalement inintéressant,neutre,2,personnel
10847,Melun,sac granulés trop 5e19 ouille,neutre,1,large choix
10849,Angouleme,had just what i wanted,neutre,2,personnel
10854,Paris 18,très bien,neutre,0,rayonnage
10855,Roanne,insolence raccroche nez,neutre,2,personnel
10861,Marsannay-La-Cote,si pouvait acheter festool ça parfait,neutre,2,personnel
10865,Chambray Les Tours,superb,neutre,2,personnel
10869,Villabè,sav service commande déplorable raccroche nez bout 10min dattente depuis plus 2 jours déconseille part plus jamais,neutre,2,personnel
10871,Vitrolles,super équipe bati,neutre,2,personnel
10872,Barentin,excellente accueil,neutre,2,personnel
10875,Feytiat,personnel très compétent peu difficile repérer magasin heureusement personnel renseigne,neutre,2,personnel
10879,Colmar,produit toujours top retour font sans soucis remboursement champ,neutre,2,personnel
10880,La Seyne Sur Mer,best supermarkt ever,neutre,2,personnel
10881,Antibes,signalisation parking défectueuse perd peu trouver bon bâtiment cependant choix important,neutre,1,large choix
10889,Le Mans,magasin sympa chose incompréhensible 2022 labsence caisses automatiques temp dattente interminable parfois,neutre,2,personnel
10890,Lormont,по рсонал привітний працюють швидко розвантажили на 1 годину раніше ніж було зарезервовано заїзд на рампу з мінімальним запасом місця для маневру,neutre,2,personnel
10891,Agen,rien redire magasin fidèle image,neutre,2,personnel
10892,Chambray Les Tours,super,neutre,2,personnel
10894,Fresnes,vendeurs a lécoute,neutre,2,personnel
10895,Dunkerque,bien magasin choix,neutre,1,large choix
10896,Vigneux Sur Seine,ra,neutre,2,personnel
10897,Creteil,habitué magasin top comme habitude,neutre,2,personnel
10899,Saint Orens De Gameville,ra,neutre,2,personnel
10900,Lormont,recherche matériel,neutre,2,personnel
10902,Aix En Provence,magasin plutôt conforme attentes trouve néanmoins quil nest très fournis quon trouve base bricolage besoins moins génériques jai tourner vers leroy merlin cabriès,neutre,2,personnel
10903,Kingersheim,grand choix produits,neutre,1,large choix
10905,Vannes,peu trop charger aller central soldes contre a enlèvement marchandises a trouvé personne travaille a aidé mettre camion ça super espère revoir chose,neutre,2,personnel
10909,Mandelieu La Napoule	,magazin sale,neutre,2,personnel
10914,Paris 18,site indique produit dispo place nen rien,neutre,2,personnel
10920,Antibes,nouveau service sm top,neutre,2,personnel
10925,Paris 20,super enseigne trouve mal choses sympa petits travaux perso,neutre,2,personnel
10930,Viriat,top,neutre,2,personnel
10931,La Garde,commerce correcte agent là conseiller changez rien,neutre,2,personnel
10934,Vannes,jeunes conseillers connaissent absolument rien,neutre,2,personnel
10944,Les Ulis,vaste magasin personnel sympathique,neutre,2,personnel
10952,Paris 15,,neutre,0,rayonnage
10953,Saint Maximin,bien,neutre,0,rayonnage
10954,Saint Orens De Gameville,bien,neutre,0,rayonnage
10956,Mundolsheim,trouve tout personnel super sympa a tout quon cherche,neutre,2,personnel
10957,Chambray Les Tours,ali cour matériaux super accueil super conseil,neutre,2,personnel
10959,Angouleme,sympa aussi bien personnel magasin,neutre,2,personnel
10961,Bèziers,très bien achalandé personnel toujours service clientèle,neutre,0,rayonnage
10964,Aytre,mauvaise expérience livraison bien audelà indiqué bon commande 2 plus quand arrive avoir téléphone réponse si nêtes satisfait navez quà annuler commande concerne geste commercial réponse tout aussi drôle plaignez car nayez plus retard pris éléments dune autre commande sils fonctionnent comme ça normal commandes toujours incomplètes,neutre,0,rayonnage
10965,Besancon,your place to get your basic thing for your house their service to pick up the oder is really easy and one of the best i have ever seen recomanded,neutre,2,personnel
10972,Paris 18,rayon entiers fermés lheure déjeuner a priori toute journée permettre employés mettre rayon produits reçus venu rien crois revenir,neutre,2,personnel
10974,La Garde,super magasin jadore,neutre,2,personnel
10978,La Seyne Sur Mer,super trouve toujours dont jai besoin si parfois difficile davoir responsable rayon,neutre,2,personnel
10979,Vitrolles,très bon magasin bricolage décoration ext seul défaut partie ext lautre côté zone,neutre,2,personnel
10980,L'Union,grande variété produits tous domaines personnel très lécoute,neutre,2,personnel
10982,L'Union,contraire daimable,neutre,2,personnel
10988,Saint Maximin,malheureusement beaucoup produits rupture,neutre,1,large choix
10994,Vitrolles,magasin commence faire vieillot obligé changer magasin aller 2 km plus loin autre casto si cherche exemple tuyau darrosagecar partie produits casto dédié ca énerve quand vient garer sinon trouve tout quand,neutre,2,personnel
10995,Colmar,parfait,neutre,1,large choix
10999,Haubourdin,chez casto a tous faut,neutre,2,personnel
11023,Vigneux Sur Seine,trouve rien aucun vendeurs seul si besoin rien va a casto,neutre,2,personnel
11025,Pierrelaye,après 3 semaines dattente parvenons valider commande arrive 10 jours plus tard personne prévient larrivée cette commande bref magasin plus largement enseigne a éviter,neutre,2,personnel
11030,Brest,bricole,neutre,2,personnel
11033,Nantes,vendeur très sympa vendu article navait rien voir javais demandé lequel men rendu compte chez,neutre,2,personnel
11036,La Garde,assez choix plomberie,neutre,1,large choix
11037,St Martin D'Heres,magasin article qualités,neutre,2,personnel
11038,Terville,grande enseigne trouve tt personnel répondant attentes,neutre,2,personnel
11039,La Garde,bien,neutre,0,rayonnage
11040,Antibes,bien,neutre,0,rayonnage
11042,Le Cannet,choix équipe sympa,neutre,1,large choix
11044,Barentin,beaucoup choix bricoleur,neutre,1,large choix
11045,Villemomble,impossible joindre magasin,neutre,2,personnel
11046,Marseille,20ème appel toujours réponse nont peutêtre téléphone,neutre,2,personnel
11048,Avignon,passais jour carrelage promotion quantitè dispo site castorama 25 paquets arrive reste 7 dis normal car stock a jour precise fais 3h route venir chercher rien aucunes proposition accueil très moyen magasin a fuire,neutre,2,personnel
11051,Dardilly,loja matériel construcao e decoracao,neutre,1,large choix
11056,Jouy Aux Arches,enfin magasin trouve tout sans rupture stock,neutre,2,personnel
11057,Niort,attente longue caisses,neutre,1,large choix
11062,Coignieres,très bien,neutre,0,rayonnage
11066,Bèziers,super affaire castorama super animateur micro,neutre,2,personnel
11067,Fleury Sur Orne,décevant économiquement respecte engagement lenseigne castorama remboursement différence malgré facture photo lappui référence produit refuse aussi saligner prix dautres castorama pratiquent dommage,neutre,2,personnel
11068,Villabè,,neutre,0,rayonnage
11071,Bourgoin Jallieu,ya tout quil faut,neutre,2,personnel
11074,Bron,toujours aussi bien mag trouve quasiment tout,neutre,0,rayonnage
11077,Les Pennes Mirabeau,trop monde,neutre,1,large choix
11079,Roanne,après avoir rempli plein chariot refusé chèque car navais quune pièce didentité jai donc laissé marchandise allé bricomarché mont fait aucun souci pièce,neutre,2,personnel
11081,Brest,jaime trop désolé,neutre,1,large choix
11082,Creteil,cool,neutre,2,personnel
11083,Poitiers,magasin bricolage,neutre,2,personnel
11084,Paris 18,article abondants,neutre,2,personnel
11089,Viriat,jai acheter autre magasin,neutre,2,personnel
11090,Paris 15,bcp monde peu despace entre rayon cest fouillis bien agencé accueil caisse sympa,neutre,0,rayonnage
11093,Henin Beaumont,cool,neutre,2,personnel
11096,Chennevieres Sur Marne,très correct,neutre,2,personnel
11108,Melesse,promos site valable magasins aucune info site internet vraiment plus plus déçu cette enseigne,neutre,2,personnel
11110,Melun,très bien,neutre,0,rayonnage
11112,St Jacques De La Lande,nayant trouvé produit magasin conseiller donner adresse jai trouver,neutre,2,personnel
11114,Portet Sur Garonne,conseils avisés vendeurs disponibles,neutre,2,personnel
11115,Claye Souilly,peut aller vendeur,neutre,2,personnel
11117,Avignon,personne accueil drive peu aimable,neutre,2,personnel
11119,Antibes,a heaven for a doitselfer you will find everything for the improvement of your house and garden good advice if you need help,neutre,2,personnel
11124,Dunkerque,employés très sympathiques serviables,neutre,2,personnel
11135,Les-Clayes-Sous-Bois,très bien jai trouvé dont javais besoin,neutre,0,rayonnage
11137,Bondues,super magasin équipes top service rdv,neutre,2,personnel
11139,Haubourdin,trouve presque tout,neutre,2,personnel
11143,Bondues,super expérience client projet salle bain,neutre,2,personnel
11145,Melesse,cest quil convient daller bricolage,neutre,2,personnel
11146,Givors,bien,neutre,0,rayonnage
11148,Brest,soldes,neutre,2,personnel
11151,Brest,large choix matériaux,neutre,1,large choix
11152,Agen,belle enseigne a choix,neutre,1,large choix
11154,Vitrolles,sers raisons professionnelle casto proche lieu travail si non également roymerlin bricoman,neutre,2,personnel
11156,Chambery,préposé a découpe verres obtient note zéro,neutre,2,personnel
11158,Marsannay-La-Cote,trouvé déco cherchais personnel serviable nombreux,neutre,2,personnel
11159,Vélizy Villacoublay,très complet,neutre,2,personnel
11163,Terville,vrais conseil pro,neutre,2,personnel
11165,Portet Sur Garonne,merci colete visserie conseils gentillesse contre trouver responsable vendeur plomberie mission suicide,neutre,2,personnel
11167,Henin Beaumont,bien,neutre,0,rayonnage
11168,Melun,trouvé cherchions,neutre,2,personnel
11169,Les Ulis,bien,neutre,0,rayonnage
11173,Fresnes,,neutre,0,rayonnage
11175,Terville,cela pu être bon endroit malheureusement faut faire très attention faire confiance peu consultant formés service pose poli incompétent mauvaise expérience payé prestation prendre mesures projet vérifier faisabilité résultat lartisan bon na adhéré projet pris considération retrouvons élément mural narrivons positionner castorama donne aucune solution préfère perdre client plutôt reconnaître problème bien plus quun changement dunité murale crédibilité quil perd attitude similaire remettrai plus jamais pieds aucun castorama raison dune politique faite lencontre client,neutre,0,rayonnage
11176,Mandelieu La Napoule	,nickel,neutre,2,personnel
11178,Vandoeuvre Les Nancy,choix peinture,neutre,1,large choix
11183,Saint Maximin,très bien,neutre,0,rayonnage
11184,Bèziers,excellente affaire animateur top,neutre,2,personnel
11186,La Seyne Sur Mer,bien très bien renseigné,neutre,0,rayonnage
11188,St Jacques De La Lande,mal,neutre,1,large choix
11192,Melun,bien côté renseignements top,neutre,0,rayonnage
11200,St Martin D'Heres,mal,neutre,1,large choix
11203,Melun,très bien choix,neutre,1,large choix
11207,Besancon,sympa,neutre,2,personnel
11208,Le Mans,beaucoup choix faut avoir besoin renseignementsils ny a plus vendeursdommage,neutre,1,large choix
11214,Creteil,tout bricolage,neutre,2,personnel
11216,Thillois,trouvé venu chercherbien renseigné personne rayon chauffe serviette également accueil carte casto,neutre,2,personnel
11218,Saint Maximin,caverne alibaba bricoleurs peu moins jardinier,neutre,1,large choix
11222,Lormont,sympa,neutre,2,personnel
11225,St Jacques De La Lande,sanitaire très sale rénover,neutre,2,personnel
11231,Pierrelaye,magasin bien rangé nombreux article bricolage disponible personnel accueillant néanmoins difficulté trouver professionnel disponible information alors quil file dattente être informé professionnel collègues durant plusieurs minute debout côté écouter conversation plutôt libérer renseigner dautres client javoue avoir vraiment compris,neutre,2,personnel
11232,Mandelieu La Napoule	,très commerciaux,neutre,2,personnel
11234,Villenave D'Ornon,chef laccueil respecte client magasin incompétence sans limite,neutre,2,personnel
11238,La Seyne Sur Mer,staff very helpful,neutre,2,personnel
11257,Avignon,caverne dali baba bricoleur,neutre,1,large choix
11258,Roissy En France,royaume bricoleurs,neutre,1,large choix
11263,Chalon Sur Saone,choix trouve tout bricolage gros travaux personnel sympa ensemble,neutre,1,large choix
11266,Thillois,disponibilité vendeurs zéro venus mercredi projet cuisine seul conseiller rendezvous vendeur a simplement dit rendezvous seul faut attendre partis après 40min dattente rien,neutre,2,personnel
11268,Fresnes,très bien pratique dommage caisses puissent retrouvé comptes carte fidélité base nom estce prévu bientôt,neutre,0,rayonnage
11275,Annecy,correct,neutre,2,personnel
11281,Le Cannet,non tutti sono inglese però cordiali,neutre,2,personnel
11282,Quimper,top,neutre,2,personnel
11283,Cormeilles En Parisis,bien,neutre,0,rayonnage
11284,Marseille,personnel disponible a écoute employé connais permet tutoyer sou pretexte croisé fois sais tout apprécié trés deplacé,neutre,2,personnel
11285,Chambery,très bien équipé personnel très serviable compétant,neutre,0,rayonnage
11289,Paris 19,adoreau besoin bien conseillé,neutre,0,rayonnage
11292,Terville,très bien,neutre,0,rayonnage
11294,Paris 20,relativement complet compte tenu situation géographique,neutre,2,personnel
11296,La Garde,beaucoup stock,neutre,1,large choix
11300,Orvault,produits diversifiés peu chers peu vendeurs dommage,neutre,1,large choix
11302,Nîmes,plan lentrée trouver dalles bain directement,neutre,2,personnel
11304,Anglet,peut être peu plus service,neutre,2,personnel
11305,Le Cannet,toujours aucun retour,neutre,2,personnel
11308,Paris 15,pratique parisiens,neutre,1,large choix
11309,Antibes,accueil rayon salles bains dessous tout monsieur lunette doit apprendre élémentaires règles politesse avant toute chez leroy merlin,neutre,2,personnel
11312,Colmar,côté choix a mieux cest ailleurs plus cher,neutre,1,large choix
11314,La Seyne Sur Mer,traditionnel magasin bricolage où lon rentre bricole où sort article plein bra,neutre,2,personnel
11316,Kingersheim,personne sympa dommage prix augmentent sou prétexte reprise économique alors produits stock depuis mois,neutre,2,personnel
11322,Le Cannet,déçu sav castorama jai acheter article espèce voulu rembourser espèce uniquement carte avoir,neutre,2,personnel
11325,Vigneux Sur Seine,passé magasin a près 4 an métais dit lépoque a besoin dun sérieux rafraîchissement passé hier constat incompréhensible produits pleins poussière enfin jai cherchais vendeur carrelage trouvant parti,neutre,2,personnel
11326,Les-Clayes-Sous-Bois,trouve toutet plus,neutre,2,personnel
11330,Vandoeuvre Les Nancy,stock site complètement faux lorsque lon essaie dappeler magasin connaître véritables stock voie automatique répond poste non disponible honteux faire déplacer parfois loin trouver stock daprès site,neutre,2,personnel
11332,Vigneux Sur Seine,trouve tout chez casto,neutre,2,personnel
11337,La Seyne Sur Mer,pratique,neutre,1,large choix
11344,St Marcel Les Valence,enseigne jaime équipe sympa,neutre,2,personnel
11345,Bondues,nécessairement négative non plus très positive ka moyenne cest très bien magasin certe propose beaucoup choix certains domaines jai trouvé petit jai trouvé grand,neutre,1,large choix
11351,Vigneux Sur Seine,beau magasin enfin vrai magasin bricolage,neutre,2,personnel
11364,St Marcel Les Valence,,neutre,0,rayonnage
11367,Dardilly,intolérable service après vente injoignable font journée demande réparation depuis plus 2 mois nouvelles impossible joindre telephone,neutre,2,personnel
11370,Bèziers,bien,neutre,0,rayonnage
11373,Bondues,rayon déco jai très bien conseillée vendeur disponible lécoute,neutre,0,rayonnage
11378,Le Mans,parc matériaux nest assez aéré reconnais quavec peu place a grand choix,neutre,1,large choix
11379,Villabè,très bien,neutre,0,rayonnage
11381,Vandoeuvre Les Nancy,temp changer literie bien dormir nuit,neutre,0,rayonnage
11385,Marsannay-La-Cote,très bien jai a faire 2 vendeur différent pris temp trouver meuble fallait salle bain,neutre,0,rayonnage
11386,Marseille,bof,neutre,2,personnel
11387,Paris 15,cela fait plusieurs mois restons sans nouvelles commande devait initialement être livrée intégralité juillet dernier aujourdhui janvier 2022 malgré relances régulières mail restons toujours sans réponse impossible joindre téléphone heures heures dattente standard téléphonique,neutre,2,personnel
11388,Chambery,rien prendre commande commande incomplète passéedepuis plus mois donc travaux peuvent terminer delais repoussés alors stock magasin augmente site internet employer renvoient ascenseur suivi client nul,neutre,2,personnel
11392,Bèziers,client fidèles électroménager applique extérieures peintures cuisine entre autres néanmoins lattente dune partie dun meubles cuisine reparti sav depuis mois mai mois juillet toujours rien répond si recevons peutêtre 1808 nest sûr déçus tournure événements voulions terminer daménager maison continuant achats chez castorama déçus,neutre,2,personnel
11400,Chambery,grand choix matériaux,neutre,1,large choix
11401,Paris 20,bricoler plus,neutre,2,personnel
11403,Bondues,mal,neutre,1,large choix
11405,Paris 20,personnel très disponible,neutre,2,personnel
11406,Melun,comme tous magasins bricolage faut chercher lensemble trouve lon veut,neutre,2,personnel
11408,Terville,vaut rien pouvez fermer,neutre,2,personnel
11413,Lescar,bien achalandé,neutre,0,rayonnage
11414,Avignon,jamais personne répond téléphone rayon jardin,neutre,2,personnel
11415,Anglet,a tout cquil faut,neutre,2,personnel
11426,Angouleme,accueil sympathique sans plus,neutre,2,personnel
11428,Vandoeuvre Les Nancy,1h30 dattente avoir vendeur,neutre,2,personnel
11429,Vandoeuvre Les Nancy,vendeur rayon moquette 11122017 13 heurestrès bien,neutre,0,rayonnage
11432,Dardilly,venu faire découpes planches plusieurs reprises meuble jai face fred hervé fait preuve dun professionnalisme exceptionnel lécoute conseils laide adaptée projet tout ça sourire visage cest genre personnes donne envie revenir futurs projets merci,neutre,2,personnel
11435,Nîmes,magasin globalement vieillissant dommage car cest visible jai très bien renseigné vendeur concernant lacquisition future dune verrière sest rendu disponible clair argument parfait,neutre,0,rayonnage
11439,Gonfreville L'Orcher,enfin magasin groupe castobricodepo tien peu prés stock,neutre,2,personnel
11444,Angouleme,appeler samedi avoir peu renseignement produit code couleur dit rappeler partir lundi car là personne travaille 7h 14h donc jappelle matin impossible davoir personne téléphone donc fais laisser question autre collaborateur garantit rappel journée 16h30 toujours rien viens dappeler coup toujours réponse là personne débauché franchement service auprès client devient plus plus déplorable chez castorama recommande,neutre,2,personnel
11445,Bondues,rayon disparses produits éthanol liquide cheminée autre rayon na strictement place heureusement jai fait appel membre personnel trouvait cela cohérent non plus doù notification,neutre,2,personnel
11448,Lattes,peu demployés renseigner lorsquon a besoin deux,neutre,2,personnel
11449,St Martin D'Heres,beaucoup choix,neutre,1,large choix
11450,Chalon Sur Saone,principe bien renseignés quand demandons quelque chose magasin trop étendu sortons fatigués,neutre,0,rayonnage
11451,Barentin,ny a jamais personne répond téléphone,neutre,2,personnel
11452,Antibes,service sm très pratique fini minute attendre téléphone,neutre,2,personnel
11458,Paris 18,petit conseil posez journée si découpe faire plus dun accueil limite limpolitesse passerez journée tout autre chose cest casto comme autres a limpression demmerder vendeurs question,neutre,2,personnel
11462,Mandelieu La Napoule	,stock affiché internet jour,neutre,2,personnel
11464,Roissy En France,fait qq achats bricoler,neutre,2,personnel
11470,Chennevieres Sur Marne,beaucoup beaucoup trop dattente caisses,neutre,1,large choix
11471,Vitrolles,top,neutre,2,personnel
11474,Niort,très bien,neutre,0,rayonnage
11475,Frejus,stort utbud hyfsade priser service inriktad personal,neutre,2,personnel
11476,Chennevieres Sur Marne,super,neutre,2,personnel
11479,Villemomble,top,neutre,2,personnel
11482,Bèziers,jaime bcp magasin là jen peu plus dattendre commande devait arriver 5 novembre jai acheté plusieurs dressing différentes chambres tjr rien affaire attendent carton a chaque appel répète quil a rupture stock lors achat signalement retard délais doit attendre encore encore,neutre,2,personnel
11484,Lattes,rapidité dachat,neutre,2,personnel
11488,Pierrelaye,sans comme tous magasins bricolage,neutre,2,personnel
11489,Les Ulis,grand parking extérieur,neutre,1,large choix
11492,Niort,magasin bien achalandé,neutre,0,rayonnage
11495,Feytiat,gneuh,neutre,0,rayonnage
11497,Portet Sur Garonne,conseils top tout disponible super,neutre,2,personnel
11502,La Garde,super,neutre,2,personnel
11504,Paris 18,,neutre,0,rayonnage
11508,Vélizy Villacoublay,correct manque peu références certains rayon store poignées porte toujours mêmes modèles répétés,neutre,2,personnel
11510,Rillieux La Pape,bon magasin difficile trouver vendeur,neutre,2,personnel
11511,Fresnes,faut encore présenter casto,neutre,2,personnel
11513,La Garde,très bien tout,neutre,0,rayonnage
11520,Chambray Les Tours,parfait,neutre,1,large choix
11521,La Seyne Sur Mer,dereferncer raccord americain produit plus adapter rénovation plomberie remplacer raccord rapide étanchéité aleatoire tuyau deja installé comprend resultat tout matériel 500pour remplacer cumulus acheté ailleurs méditer,neutre,2,personnel
11522,Paris 15,assez grand,neutre,1,large choix
11527,Barentin,accueil sympa vendeur lécoute,neutre,2,personnel
11532,Melun,vendeur très pro,neutre,2,personnel
